"time_s","lin_acc_x","lin_acc_y","lin_acc_z","lin_acc_abs"
5.223766990E-1,1.035396099E0,-2.017543316E-1,1.710987091E-1,1.068655539E0
5.409400320E-1,7.716398239E-1,-3.181495667E-1,-1.152782440E-1,8.425771408E-1
5.594853450E-1,5.139742494E-1,-3.389461040E-1,-4.265336990E-1,7.489893103E-1
5.780486780E-1,2.283300161E-1,-1.456422806E-1,-1.089067459E-1,2.919022944E-1
5.966597200E-1,7.352616787E-1,1.599509716E-1,-3.526878357E-2,7.532847646E-1
6.151925320E-1,1.004273295E0,-4.043240547E-1,-3.375482559E-1,1.134011295E0
6.337864380E-1,7.044671178E-1,1.219916344E-2,-1.881923676E-1,7.292729988E-1
6.523019590E-1,7.007670999E-1,5.626082420E-2,-1.317644119E-1,7.152633563E-1
6.709570630E-1,4.839442968E-1,-1.965975761E-2,-1.092710495E-1,4.965166168E-1
6.894774800E-1,6.800079346E-1,-2.084205151E-1,-6.791591644E-2,7.144665660E-1
7.080396670E-1,7.588871717E-1,-1.430470943E-1,-4.525089264E-2,7.735760169E-1
7.265552400E-1,6.244624853E-1,-1.009523869E-1,-1.110239029E-1,6.422391198E-1
7.451185740E-1,5.619860291E-1,-1.027691364E-1,-1.109018326E-1,5.819699381E-1
7.637296670E-1,4.848578870E-1,-3.588581085E-2,-2.191095352E-1,5.332766172E-1
7.822930010E-1,4.645220637E-1,1.292395592E-2,-1.718282700E-1,4.954520468E-1
8.008562820E-1,5.689355731E-1,-2.781343460E-2,-3.887691498E-1,6.896395619E-1
8.193718550E-1,5.884780884E-1,1.833844185E-2,-4.811277390E-1,7.603464080E-1
8.379351880E-1,5.367084742E-1,9.269523621E-2,3.229904175E-2,5.456112363E-1
8.565164900E-1,5.731748343E-1,8.803081512E-2,1.421184540E-1,5.970565049E-1
8.750798240E-1,6.159654856E-1,1.295394897E-1,8.342456818E-2,6.349437907E-1
8.936431050E-1,4.016346335E-1,1.590299606E-1,-5.546474457E-2,4.355195118E-1
9.121884700E-1,3.956845403E-1,1.687431335E-1,1.413726807E-2,4.303955888E-1
9.308433130E-1,6.442904472E-1,1.742937565E-1,-5.671501160E-2,6.698545264E-1
9.493628450E-1,7.366486788E-1,1.690218449E-1,-1.634416580E-1,7.732611691E-1
9.679261780E-1,8.463063240E-1,1.958746910E-1,2.413663864E-1,9.015869460E-1
9.864417510E-1,6.808690429E-1,2.871756554E-1,4.616060257E-1,8.712821779E-1
1.005005084E0,7.213341594E-1,-3.617691994E-2,-3.745079041E-3,7.222504861E-1
1.023617480E0,4.114890695E-1,5.549349785E-1,7.346630096E-2,6.947469914E-1
1.042179459E0,1.110480189E0,2.952814102E-1,-2.297620773E-1,1.171813967E0
1.060742792E0,1.012760043E0,3.085932732E-1,4.284143448E-1,1.142125897E0
1.079258365E0,1.017072797E0,1.583504677E-2,9.269247055E-1,1.376182122E0
1.097821699E0,9.872449636E-1,-3.085676432E-1,1.566567421E0,1.877232030E0
1.116432740E0,6.452888846E-1,-4.497877359E-1,1.606450081E0,1.788683486E0
1.134996074E0,4.416353703E-1,-5.654006600E-1,1.441013336E0,1.609732630E0
1.153559407E0,6.433384418E-1,-7.090671062E-1,1.009788513E0,1.391521956E0
1.172074980E0,6.405224204E-1,-5.008326173E-1,6.082448959E-1,1.015413283E0
1.190638313E0,8.328603506E-1,-2.823174000E-1,3.753900528E-1,9.561784194E-1
1.209219615E0,6.961330175E-1,-3.612810373E-1,3.489446640E-1,8.584215425E-1
1.227782897E0,5.277925134E-1,-7.573883533E-1,7.876100540E-1,1.213479152E0
1.246328261E0,-3.835678101E-3,-8.856400847E-1,5.146894455E-1,1.024342861E0
1.264891595E0,-9.968304634E-2,-1.172044992E0,-5.492210388E-2,1.177557902E0
1.283502897E0,-1.858560443E-1,-1.239304304E0,-6.283760071E-1,1.401882318E0
1.302065970E0,-5.438965559E-2,-1.153043985E0,-1.124478340E0,1.611496263E0
1.320629303E0,3.153459430E-1,-1.138083935E0,-1.230915070E0,1.705822387E0
1.339144876E0,4.670085907E-1,-1.044584751E0,-9.485006332E-1,1.486239475E0
1.357708209E0,5.304169655E-1,-1.099380255E0,-4.900512695E-1,1.315343814E0
1.376320345E0,5.659932494E-1,-1.313847780E0,-2.069683075E-1,1.445468861E0
1.394882584E0,4.002423882E-1,-1.338589907E0,2.077960968E-2,1.397300504E0
1.413446959E0,3.129667044E-1,-1.242671728E0,9.079837799E-2,1.284688884E0
1.431961490E0,1.199387908E-1,-1.075018406E0,-1.543722153E-1,1.092648465E0
1.450524772E0,-7.352840900E-2,-9.890069962E-1,-5.401277542E-1,1.129282629E0
1.469135865E0,-2.176802158E-1,-7.200965881E-1,-8.471240997E-1,1.132935573E0
1.487700345E0,-1.798447371E-1,-3.757401705E-1,-1.195464134E0,1.265961809E0
1.506214772E0,-2.940064073E-1,-3.110065460E-1,-1.481377602E0,1.541961231E0
1.524778053E0,-3.249079585E-1,-3.986761570E-1,-1.465636253E0,1.553253838E0
1.543389407E0,-4.061918259E-1,-2.683176994E-1,-8.223791122E-1,9.556639532E-1
1.561922688E0,-3.119586706E-1,-2.653409243E-1,-2.328758240E-1,4.711211815E-1
1.580486022E0,-2.435329556E-1,-2.737172842E-1,-3.990459442E-2,3.685401319E-1
1.599031334E0,-3.059289455E-1,-1.618174314E-1,1.277141571E-1,3.689014865E-1
1.617594667E0,-3.032817245E-1,5.986833572E-2,2.123889923E-1,3.750641359E-1
1.636205761E0,-2.586444020E-1,7.452571392E-2,2.340354919E-1,3.566842024E-1
1.654770136E0,-2.372155190E-1,1.325070858E-2,2.866487503E-1,3.723094006E-1
1.673332376E0,-4.800453782E-1,6.000757217E-3,3.854742050E-1,6.156865574E-1
1.691847949E0,-6.090672016E-1,-1.009225845E-3,6.826620102E-1,9.148722833E-1
1.710411282E0,-5.520551801E-1,2.153980732E-2,8.331165314E-1,9.996559608E-1
1.729023470E0,-4.104747772E-1,-6.643915176E-2,8.719892502E-1,9.660584641E-1
1.747585657E0,-3.453158140E-1,-9.662401676E-2,1.012944221E0,1.074539533E0
1.766101230E0,-2.611207962E-1,-1.233561039E-1,1.307594299E0,1.339105541E0
1.784664563E0,-6.249696016E-2,-1.917599440E-1,1.327894211E0,1.343123517E0
1.803245865E0,-3.255277872E-2,-3.253060579E-1,9.649209976E-1,1.018801377E0
1.821809147E0,-8.443796635E-2,-2.425935268E-1,7.190151215E-1,7.635208801E-1
1.840372428E0,-5.270475149E-2,-7.848894596E-2,3.596019745E-1,3.718223844E-1
1.858917845E0,2.596640289E-1,-2.821522951E-1,1.501359940E-1,4.117962387E-1
1.877481126E0,6.325748563E-1,-4.611301422E-1,6.897068024E-2,7.858428034E-1
1.896092220E0,9.814943075E-1,-5.719234943E-1,7.027940750E-1,1.335794547E0
1.914655501E0,9.479691386E-1,-7.268673778E-1,1.562221527E0,1.966600562E0
1.933218834E0,7.125493288E-1,-1.005753517E0,2.173187256E0,2.498401395E0
1.951734407E0,7.284976840E-1,-1.234507322E0,2.156738281E0,2.589640365E0
1.970297740E0,7.817362547E-1,-9.965685606E-1,1.580137253E0,2.025115850E0
1.988909876E0,9.569785595E-1,-7.138500810E-1,3.072328568E-1,1.232794358E0
2.007424355E0,1.292912126E0,-7.486460805E-1,-8.610010147E-1,1.724359436E0
2.025974772E0,1.159679651E0,-7.345936298E-1,-1.551801682E0,2.071852590E0
2.044551022E0,9.657906890E-1,-6.709942818E-1,-1.924884796E0,2.255696447E0
2.063162324E0,1.176467776E0,-7.060530186E-1,-1.730474949E0,2.208422705E0
2.081695657E0,1.352310777E0,-7.950592041E-1,-1.258662224E0,2.011241947E0
2.100258938E0,1.100495100E0,-8.458244205E-1,-7.451438904E-1,1.575356415E0
2.118804303E0,7.190215588E-1,-8.636551499E-1,-2.501077652E-1,1.151280207E0
2.137367636E0,4.447863102E-1,-8.431177735E-1,-4.510879517E-4,9.532484698E-1
2.155979772E0,9.132224321E-2,-7.402014732E-1,4.308032990E-2,7.470568171E-1
2.174543053E0,-9.701228142E-2,-6.580574512E-1,-3.270263672E-1,7.412133544E-1
2.193105292E0,4.861485958E-2,-4.419635534E-1,-7.292461395E-1,8.541048643E-1
2.211620865E0,2.459814548E-1,-2.149868011E-1,-9.621553421E-1,1.016104868E0
2.230184199E0,3.929383159E-1,-1.287217140E-1,-1.087367058E0,1.163330099E0
2.248795240E0,5.671858788E-1,-1.442676783E-1,-9.341373444E-1,1.102327339E0
2.267359667E0,7.672275901E-1,-1.075955629E-1,-6.654386520E-1,1.021285259E0
2.285874147E0,9.206081033E-1,-1.443997622E-1,-4.445762634E-1,1.032481780E0
2.304437480E0,9.115122557E-1,-1.220294237E-1,-3.594951630E-1,9.874120440E-1
2.323049615E0,8.167124391E-1,-7.836174965E-2,-1.634082794E-1,8.365775742E-1
2.341611855E0,6.819353700E-1,-6.794512272E-2,-3.211975098E-3,6.853194184E-1
2.360175188E0,5.073129535E-1,-7.407164574E-2,1.290388107E-1,5.286814316E-1
2.378690761E0,4.058026075E-1,-3.506278992E-2,2.652273178E-1,4.860562577E-1
2.397254042E0,3.866841793E-1,-8.048057556E-2,2.076454163E-1,4.462268442E-1
2.415835345E0,3.105843067E-1,-1.300396919E-1,1.418943405E-1,3.653860109E-1
2.434398678E0,2.332437038E-1,-1.561940908E-1,2.590160370E-1,3.819535663E-1
2.452962011E0,2.075975537E-1,-1.694860458E-1,4.278917313E-1,5.048896887E-1
2.471507324E0,2.797667980E-1,-2.051385641E-1,5.803022385E-1,6.760931738E-1
2.490070657E0,3.121305108E-1,-2.568088770E-1,5.816345215E-1,7.082901748E-1
2.508681699E0,3.089691401E-1,-2.870794535E-1,5.842571259E-1,7.205781923E-1
2.527244980E0,5.490458012E-2,-3.467500210E-2,5.796089172E-1,5.832352575E-1
2.545760605E0,-1.199874282E-1,1.368916035E-1,5.750722885E-1,6.031951849E-1
2.564323938E0,1.080267429E-1,1.645673513E-1,6.818532944E-1,7.097014199E-1
2.582935188E0,3.601523042E-1,-1.734960079E-2,8.735837936E-1,9.450710742E-1
2.601499459E0,2.115253210E-1,-3.873084784E-1,1.337232590E0,1.408169669E0
2.620061855E0,-8.076930046E-2,-7.866786718E-1,1.725417137E0,1.898012463E0
2.638577220E0,-2.972226739E-1,-1.061248064E0,1.753076553E0,2.070716343E0
2.657140501E0,-3.797609210E-1,-1.095583439E0,1.173423767E0,1.649680201E0
2.675751542E0,-2.327644229E-1,-1.093382359E0,4.794425964E-1,1.216359101E0
2.694314876E0,-1.806783676E-1,-1.046906233E0,-3.025884628E-1,1.104634379E0
2.712878209E0,-2.798326015E-1,-1.075570226E0,-8.891620636E-1,1.423294337E0
2.731393782E0,-4.600846767E-1,-1.249037266E0,-1.097146034E0,1.724964180E0
2.749957115E0,-8.162223697E-1,-1.412275076E0,-9.771547318E-1,1.901465544E0
2.768595813E0,-9.721310139E-1,-1.627295732E0,-6.288709641E-1,1.997150169E0
2.787131490E0,-6.807649732E-1,-1.802579999E0,-1.774816513E-1,1.935002671E0
2.805647063E0,-2.071273923E-1,-1.882697225E0,2.537164688E-1,1.910974265E0
2.824210345E0,2.103847265E-1,-1.691764355E0,4.781227112E-1,1.770573266E0
2.842776855E0,1.971767247E-1,-1.538813353E0,4.002752304E-1,1.602200192E0
2.861354980E0,-1.482973695E-1,-1.463020086E0,-3.395652771E-2,1.470908878E0
2.879918261E0,-4.055964947E-1,-1.401087284E0,-5.852203369E-1,1.571635116E0
2.898463626E0,-4.682997465E-1,-1.275579929E0,-1.023367882E0,1.701085133E0
2.917026959E0,-3.409408927E-1,-1.136602879E0,-1.187008858E0,1.678420932E0
2.935638001E0,-2.086318731E-1,-1.046748400E0,-1.056671143E0,1.501919896E0
2.954201334E0,-2.506440282E-1,-9.714319110E-1,-7.220706940E-1,1.236077859E0
2.972765761E0,-3.563985825E-1,-8.977198601E-1,-5.378952026E-1,1.105555130E0
2.991280188E0,-4.224123955E-1,-8.329982758E-1,-4.401788712E-1,1.032509466E0
3.009843522E0,-5.878127217E-1,-7.552863359E-1,-3.952550888E-1,1.035474688E0
3.028454563E0,-6.013498902E-1,-7.800225019E-1,-4.364423752E-1,1.077283037E0
3.047017949E0,-6.072675586E-1,-6.804642677E-1,-3.121643066E-1,9.639772102E-1
3.065533470E0,-5.312469006E-1,-5.854052305E-1,-7.034206390E-2,7.936438491E-1
3.084096803E0,-5.910347104E-1,-5.941302776E-1,3.031692505E-1,8.911926897E-1
3.102663157E0,-6.801700592E-1,-6.450711489E-1,7.481489182E-1,1.199364373E0
3.121271178E0,-6.783379316E-1,-6.147341728E-1,1.134885788E0,1.458083058E0
3.139834459E0,-5.889189243E-1,-6.912437677E-1,1.296718597E0,1.583073772E0
3.158350032E0,-5.781264305E-1,-7.885732651E-1,1.295808792E0,1.623329415E0
3.176913365E0,-7.655121684E-1,-8.312000036E-1,9.022388458E-1,1.446007352E0
3.195524407E0,-7.654190660E-1,-8.143777847E-1,3.188438416E-1,1.162212940E0
3.214087740E0,-4.393163323E-1,-7.799710035E-1,-1.984405518E-2,8.954034804E-1
3.232651074E0,-6.109827757E-2,-6.455168724E-1,1.074247360E-1,6.572405237E-1
3.251166647E0,5.956727266E-2,-7.816014290E-1,8.056278229E-1,1.124048594E0
3.269729928E0,-1.524911970E-1,-9.435491562E-1,1.584291458E0,1.850275115E0
3.288311230E0,-2.417662889E-1,-9.575401545E-1,2.059826851E0,2.284342518E0
3.306874511E0,5.900415033E-2,-9.676421285E-1,1.734936714E0,1.987414949E0
3.325419876E0,2.534936965E-1,-8.434394002E-1,7.192440033E-1,1.137084435E0
3.343983209E0,2.165386677E-1,-7.129385471E-1,-1.185970306E-1,7.544770522E-1
3.362546542E0,3.111270964E-1,-7.531729937E-1,-6.302909851E-1,1.030211801E0
3.381109824E0,5.120011568E-1,-8.580411673E-1,-6.300230026E-1,1.181231905E0
3.399722011E0,5.818041563E-1,-8.846349716E-1,-3.745946884E-1,1.123119001E0
3.418236490E0,5.725358129E-1,-1.024432778E0,-1.721448898E-1,1.186125473E0
3.436799772E0,6.617054343E-1,-1.159190416E0,-5.325889587E-2,1.335819229E0
3.455410865E0,6.658033133E-1,-1.063498616E0,-8.398437500E-2,1.257528025E0
3.473974147E0,5.532824397E-1,-9.304055572E-1,-2.473354340E-1,1.110383166E0
3.492538574E0,2.490172386E-1,-8.767180443E-1,-6.565656662E-1,1.123264256E0
3.511053053E0,5.460408330E-2,-8.746677637E-1,-9.940204620E-1,1.325179981E0
3.529616334E0,-4.182961956E-2,-7.940239906E-1,-1.189547539E0,1.430820451E0
3.548227428E0,-2.203432322E-1,-7.774266005E-1,-1.285457611E0,1.518336105E0
3.566790709E0,-3.443767726E-1,-8.073568344E-1,-1.175982475E0,1.467431498E0
3.585306282E0,-2.753703594E-1,-7.028923035E-1,-7.942228317E-1,1.095753773E0
3.603869615E0,-2.089474052E-1,-6.543569565E-1,-3.965244293E-1,7.931416442E-1
3.622480917E0,-1.938472092E-1,-6.916478872E-1,-2.090606689E-1,7.481042065E-1
3.641014251E0,-2.855765522E-1,-7.227406502E-1,-1.236906052E-1,7.868973125E-1
3.659577532E0,-1.812449247E-1,-7.860572338E-1,4.405689240E-2,8.078840927E-1
3.678122897E0,-3.248771131E-1,-6.039186716E-1,5.564928055E-1,8.831461618E-1
3.696686178E0,-4.209565818E-1,-6.212593317E-1,9.129438400E-1,1.181792730E0
3.715297272E0,-4.636447430E-1,-7.414137125E-1,8.622198105E-1,1.228040611E0
3.733860605E0,-4.965296090E-1,-6.710221767E-1,6.081390381E-1,1.032785314E0
3.752423886E0,-3.174296618E-1,-5.806789398E-1,3.437118530E-1,7.457127190E-1
3.770939459E0,-2.334442735E-1,-5.996161699E-1,1.653718948E-1,6.643671001E-1
3.789502740E0,-2.528193593E-1,-6.524550915E-1,4.092912674E-1,8.106384005E-1
3.808114980E0,-3.413892388E-1,-7.525838614E-1,9.809093475E-1,1.282619284E0
3.826677115E0,-3.078410029E-1,-9.451269507E-1,1.370324135E0,1.692873082E0
3.845192688E0,-1.999911219E-1,-1.051001668E0,1.360009193E0,1.730383183E0
3.863756022E0,-3.601163626E-3,-9.957247972E-1,1.022196770E0,1.427013341E0
3.882368417E0,-2.451030910E-2,-8.525813818E-1,4.243097305E-1,9.526460598E-1
3.900930345E0,-4.339726567E-1,-6.251548529E-1,-1.399011612E-1,7.737720541E-1
3.919493678E0,-8.240488768E-1,-3.941169977E-1,-3.748359680E-1,9.873635410E-1
3.938009251E0,-7.114443779E-1,-3.824781179E-1,-2.520198822E-1,8.461422071E-1
3.956572584E0,-1.682464033E-1,-9.575457573E-1,7.359313965E-2,9.749957332E-1
3.975153834E0,1.145481169E-1,-1.504535198E0,8.873472214E-1,1.750466374E0
3.993699199E0,-2.568499446E-1,-1.730295420E0,1.209484100E0,2.126674851E0
4.012262532E0,-6.327680349E-1,-1.789151192E0,4.932994843E-1,1.960816604E0
4.030825813E0,-9.583559036E-1,-1.619262099E0,-4.888525009E-1,1.944076272E0
4.049389147E0,-9.775650501E-1,-1.525880814E0,-9.629907608E-1,2.052144461E0
4.068000449E0,-9.924369454E-1,-1.533116341E0,-6.978158951E-1,1.955076425E0
4.086563522E0,-7.830748558E-1,-1.790287495E0,2.550792694E-2,1.954222658E0
4.105079095E0,-7.378603220E-1,-2.065718412E0,8.066034317E-1,2.337143451E0
4.123642428E0,-4.774563313E-1,-2.171283007E0,1.330782890E0,2.591026350E0
4.142253470E0,-2.439183146E-1,-1.939777851E0,1.493722916E0,2.460374444E0
4.161220865E0,-1.173388064E-1,-1.693949819E0,8.080720901E-1,1.880482621E0
4.180154251E0,-3.679266870E-1,-1.441941142E0,-1.992912292E-1,1.501426421E0
4.199040084E0,-5.011969805E-1,-1.206309080E0,-8.755569458E-1,1.572571135E0
4.217974667E0,-4.883325696E-1,-1.057395697E0,-1.087011337E0,1.593156617E0
4.236927428E0,-6.029666066E-1,-9.977536201E-1,-1.069211006E0,1.581863835E0
4.255861907E0,-8.157050610E-1,-9.806025028E-1,-9.099912643E-1,1.566856763E0
4.274778105E0,-8.866204619E-1,-9.316638708E-1,-6.811704636E-1,1.455364769E0
4.293712688E0,-8.247807026E-1,-7.747646570E-1,-5.241403580E-1,1.247095263E0
4.312650449E0,-6.751564145E-1,-7.017501593E-1,-5.221996307E-1,1.104980509E0
4.331599459E0,-7.424888611E-1,-6.658904552E-1,-5.179986954E-1,1.123842718E0
4.350564824E0,-8.631386161E-1,-5.940455198E-1,-2.973022461E-1,1.089168020E0
4.369450657E0,-8.035923243E-1,-5.985029936E-1,-8.025455475E-2,1.005190156E0
4.388169615E0,-8.092526197E-1,-5.938577652E-1,1.169729233E-1,1.010563958E0
4.406780657E0,-9.438075423E-1,-5.196197033E-1,3.060188293E-1,1.120011088E0
4.425343938E0,-8.592207432E-1,-5.935800076E-1,6.637334824E-1,1.237392277E0
4.443907272E0,-7.323744297E-1,-7.392272949E-1,1.024929047E0,1.460585105E0
4.462422845E0,-5.915853977E-1,-8.145501614E-1,1.242352486E0,1.599032503E0
4.480986178E0,-5.854758024E-1,-8.818736076E-1,1.227675438E0,1.621008931E0
4.499597220E0,-7.255724072E-1,-9.685509205E-1,1.117429733E0,1.647178015E0
4.518160553E0,-8.078523278E-1,-9.175413847E-1,8.891029358E-1,1.511625485E0
4.536676126E0,-6.546881795E-1,-7.145181894E-1,5.165233612E-1,1.098157201E0
4.555239407E0,-3.472746313E-1,-6.658718586E-1,1.418123245E-1,7.642615632E-1
4.573806074E0,-7.827840745E-2,-7.212052345E-1,1.565551758E-1,7.421415111E-1
4.592383990E0,1.868465543E-2,-8.140245676E-1,6.381254196E-1,1.034499475E0
4.610947324E0,-3.181874752E-2,-8.946681023E-1,1.162016869E0,1.466876494E0
4.629492688E0,-7.182520628E-2,-9.543998241E-1,1.520077705E0,1.796294551E0
4.648055970E0,-3.608661890E-2,-9.693990350E-1,1.340983391E0,1.655074979E0
4.666667011E0,-9.726144373E-2,-7.645298243E-1,6.425447464E-1,1.003408886E0
4.685231438E0,-8.408601582E-2,-6.328812838E-1,-1.237707138E-1,6.503294296E-1
4.703793626E0,1.091586351E-1,-6.169426441E-1,-5.928583145E-1,8.625629338E-1
4.722309199E0,3.027133644E-1,-7.095445395E-1,-8.553314209E-1,1.151816250E0
4.740872532E0,4.085844159E-1,-6.934330463E-1,-8.646450043E-1,1.181271179E0
4.759483574E0,4.113292694E-1,-7.088346481E-1,-7.883358002E-1,1.137150676E0
4.778046907E0,4.567734003E-1,-6.972038746E-1,-5.610322952E-1,1.004734999E0
4.796562480E0,5.317661762E-1,-6.958328485E-1,-3.518638611E-1,9.438044268E-1
4.815125761E0,2.887006104E-1,-5.729159117E-1,-2.145109177E-1,6.764581422E-1
4.833692376E0,-1.781025082E-1,-5.379667282E-1,-1.599807739E-1,5.888315142E-1
4.852270345E0,-4.536219835E-1,-5.442128181E-1,-3.970441818E-1,8.121481255E-1
4.870833678E0,-4.807889462E-1,-4.700767994E-1,-8.547239304E-1,1.087512393E0
4.889379042E0,-5.393331051E-1,-3.773503304E-1,-1.282897949E0,1.441908672E0
4.907942324E0,-5.192857981E-1,-1.848963499E-1,-1.271330833E0,1.385686288E0
4.926553626E0,-3.467205167E-1,-6.216895580E-2,-1.073908806E0,1.130203618E0
4.945116699E0,-1.542328149E-1,-7.423198223E-2,-7.703676224E-1,7.891542447E-1
4.963679980E0,-1.312442869E-1,-1.772315502E-1,-5.214405060E-1,5.661592413E-1
4.982195553E0,-4.524950683E-2,-3.207833767E-1,-3.003091812E-1,4.417409840E-1
5.000758886E0,-2.911379933E-2,-3.671860695E-1,-1.468477249E-1,3.965318111E-1
5.019369928E0,-7.206611335E-2,-4.098101854E-1,-8.099651337E-2,4.239084193E-1
5.037933261E0,-1.555799693E-1,-3.733059168E-1,1.218538284E-1,4.223870143E-1
5.056448834E0,-3.109642863E-1,-3.018840551E-1,2.446889877E-1,4.977001817E-1
5.075012115E0,-3.446097076E-1,-2.560033798E-1,2.582664490E-1,5.009941514E-1
5.093623157E0,-2.509133220E-1,-2.323948145E-1,2.737913132E-1,4.380942000E-1
5.112187584E0,-9.178696573E-2,-2.402590513E-1,3.201551437E-1,4.106684489E-1
5.130750917E0,-1.140240878E-1,-2.876291275E-1,4.334936142E-1,5.325868203E-1
5.149265345E0,-1.478507966E-1,-3.504853249E-1,6.042308807E-1,7.139991444E-1
5.167828678E0,-1.084131747E-1,-4.558717012E-1,9.084692001E-1,1.022197981E0
5.186409928E0,-2.327811271E-1,-3.925637007E-1,1.117740631E0,1.207326563E0
5.204973261E0,-4.695871472E-1,-2.850862741E-1,1.106198311E0,1.235095533E0
5.223536595E0,-6.007457972E-1,-2.609343529E-1,1.037744522E0,1.227149519E0
5.242081907E0,-5.150276423E-1,-3.800042868E-1,9.162683487E-1,1.117678137E0
5.260645240E0,-6.486689448E-1,-5.530465841E-1,1.048616409E0,1.351380146E0
5.279256282E0,-9.790057540E-1,-6.504688263E-1,1.281374931E0,1.738816746E0
5.297819563E0,-1.116301179E0,-8.166444302E-1,1.433527946E0,1.991993680E0
5.316335136E0,-9.962416291E-1,-9.030026793E-1,1.273689270E0,1.852078718E0
5.334898470E0,-9.537159204E-1,-7.566329837E-1,7.769975662E-1,1.444227388E0
5.353464928E0,-9.347763062E-1,-7.117328644E-1,-1.965141296E-2,1.175055995E0
5.372072845E0,-1.114359260E0,-7.302474976E-1,-8.585872650E-1,1.585001596E0
5.390636074E0,-1.334226847E0,-8.419941068E-1,-1.395783424E0,2.106496314E0
5.409151699E0,-1.522645116E0,-9.523884058E-1,-1.425911903E0,2.293189172E0
5.427714980E0,-1.555803061E0,-1.148938179E0,-1.084253311E0,2.217247696E0
5.446326074E0,-1.410644054E0,-1.304433703E0,-5.326995850E-1,1.993798581E0
5.464889355E0,-1.104158282E0,-1.438612461E0,-8.719444275E-3,1.813517950E0
5.483453782E0,-9.250865579E-1,-1.464170218E0,3.499498367E-1,1.766930800E0
5.501968209E0,-9.924666882E-1,-1.316580176E0,3.231267929E-1,1.680114404E0
5.520531542E0,-9.962656498E-1,-1.125508666E0,-6.027126312E-2,1.504309685E0
5.539112792E0,-8.702294827E-1,-8.681296110E-1,-5.063104630E-1,1.329397856E0
5.557676126E0,-7.557290792E-1,-7.843893170E-1,-1.012386322E0,1.487050472E0
5.576221490E0,-9.587695599E-1,-6.374175549E-1,-1.214358330E0,1.673381714E0
5.594784772E0,-1.098517537E0,-6.355357170E-1,-9.848213196E-1,1.606399533E0
5.613351178E0,-1.299732924E0,-7.096436024E-1,-5.558805466E-1,1.581740464E0
5.631929355E0,-1.394845605E0,-7.021777034E-1,-2.018947601E-1,1.574614011E0
5.650492636E0,-1.278757453E0,-5.641648769E-1,3.941917419E-2,1.398233351E0
5.669038001E0,-1.018945456E0,-4.910845757E-1,-4.844284058E-2,1.132148670E0
5.687601334E0,-1.060738921E0,-3.850628138E-1,-1.046285629E-1,1.133308239E0
5.706212376E0,-1.166311145E0,-4.058039188E-1,-2.212619781E-2,1.235090311E0
5.724775657E0,-1.280790806E0,-4.564493895E-1,2.145061493E-1,1.376511541E0
5.743338990E0,-1.350634813E0,-4.925297499E-1,4.378032684E-1,1.502821232E0
5.761854563E0,-1.214450359E0,-6.153460741E-1,6.045980453E-1,1.489657431E0
5.780417845E0,-1.071636558E0,-6.468043327E-1,8.459234238E-1,1.510743921E0
5.799028938E0,-9.862115383E-1,-6.753619313E-1,9.500293732E-1,1.526853872E0
5.817592220E0,-1.235569358E0,-5.032832623E-1,7.749853134E-1,1.542895951E0
5.836107792E0,-1.179153681E0,-4.378842115E-1,4.067821503E-1,1.321974925E0
5.854671074E0,-7.441629767E-1,-4.391011000E-1,6.896495819E-2,8.668012906E-1
5.873252636E0,-3.718985319E-1,-4.757809639E-1,2.446336746E-1,6.515532813E-1
5.891815657E0,-4.703846574E-1,-5.710564256E-1,1.159661293E0,1.375565877E0
5.910366022E0,-6.067079306E-1,-7.496089339E-1,2.140805244E0,2.347989600E0
5.928924303E0,-6.028606296E-1,-7.711442113E-1,2.763344765E0,2.931582955E0
5.947487636E0,-3.111429214E-1,-6.930917501E-1,2.368325233E0,2.487197319E0
5.966098678E0,-1.558616459E-1,-5.805311203E-1,1.090139389E0,1.244874741E0
5.984661959E0,-1.803936362E-1,-4.383940697E-1,-1.122064590E-1,4.871565598E-1
6.003177532E0,-1.288239062E-1,-4.087554216E-1,-8.281421661E-1,9.324677157E-1
6.021740865E0,-5.134534836E-2,-3.685395718E-1,-9.059314728E-1,9.793720407E-1
6.040304147E0,1.327421367E-1,-4.426920414E-1,-5.818004608E-1,7.430265773E-1
6.058915188E0,1.720116138E-1,-5.310561061E-1,-2.930860519E-1,6.304823685E-1
6.077478470E0,2.864864767E-1,-5.565706491E-1,-1.440563202E-1,6.423376154E-1
6.095994095E0,4.258173406E-1,-5.057669878E-1,-6.067466736E-2,6.639292649E-1
6.114557376E0,2.807952166E-1,-3.914642334E-1,-1.916427612E-1,5.184757927E-1
6.133123834E0,9.946227074E-2,-3.720203638E-1,-5.594129562E-1,6.791426581E-1
6.151702011E0,-1.344230771E-1,-3.421742916E-1,-1.062738419E0,1.124529126E0
6.170265292E0,-2.528160512E-1,-3.641047478E-1,-1.541681290E0,1.604141335E0
6.188810605E0,-3.863690495E-1,-3.267673254E-1,-1.850480080E0,1.918419780E0
6.207373938E0,-4.888188243E-1,-2.942398787E-1,-1.835184097E0,1.921827677E0
6.225984980E0,-4.548748136E-1,-2.735037804E-1,-1.446236610E0,1.540556960E0
6.244548261E0,-3.496776819E-1,-2.610268593E-1,-8.492221832E-1,9.547710820E-1
6.263111542E0,-3.303226531E-1,-2.481949329E-1,-4.225950241E-1,5.910163570E-1
